replay_buffer/size,trainer/Q1 Predictions Max,evaluation/Actions Mean,exploration/Returns Min,evaluation/num paths total,trainer/Log Pis Mean,trainer/Alpha,trainer/Q1 Predictions Std,time/epoch (s),trainer/Policy log std Mean,time/evaluation sampling (s),exploration/path length Mean,exploration/path length Std,exploration/Actions Min,exploration/Returns Mean,trainer/Log Pis Max,evaluation/Rewards Std,trainer/Q1 Predictions Min,time/training (s),time/exploration sampling (s),trainer/Policy mu Min,evaluation/Returns Max,trainer/Policy mu Std,trainer/Q2 Predictions Min,evaluation/path length Max,trainer/Q1 Predictions Mean,exploration/Actions Std,exploration/Rewards Max,exploration/Num Paths,trainer/QF1 Loss,exploration/Returns Std,trainer/Policy log std Std,trainer/Policy log std Max,exploration/Actions Mean,evaluation/num steps total,evaluation/Rewards Mean,exploration/num steps total,exploration/Returns Max,evaluation/Rewards Min,exploration/Rewards Min,evaluation/Rewards Max,trainer/Q2 Predictions Mean,exploration/path length Max,exploration/Actions Max,evaluation/Num Paths,Epoch,evaluation/Average Returns,time/total (s),exploration/Average Returns,evaluation/path length Mean,trainer/Q2 Predictions Max,trainer/Policy mu Mean,trainer/Q Targets Mean,evaluation/Actions Std,evaluation/Returns Min,trainer/Alpha Loss,evaluation/Returns Std,trainer/Policy log std Min,exploration/Rewards Mean,exploration/path length Min,evaluation/Returns Mean,trainer/Policy mu Max,exploration/Rewards Std,trainer/Policy Loss,time/saving (s),time/logging (s),trainer/Q2 Predictions Std,evaluation/Actions Max,trainer/Log Pis Min,time/data storing (s),evaluation/Actions Min,evaluation/path length Std,trainer/Q Targets Min,trainer/Q Targets Max,trainer/Log Pis Std,exploration/num paths total,trainer/Q Targets Std,evaluation/path length Min,trainer/QF2 Loss
100000,-7.00635,0.004759714,-230.65029881137332,6285,1.9236981,0.07329468429088593,31.414492,2.432697856973391,-2.2928631,0.32687341404380277,100.0,0.0,-0.9998627,-102.32719944160614,3.6105866,1.3339436984725173,-108.257286,1.9607837090152316,0.13558927597478032,-1.5795913,-2.186227017625341,0.4109558,-107.762985,100,-28.17839,0.20926544,-0.007432830121202953,5,0.4496057,92.6694968829622,0.3627979,-0.35033974,-0.022378398,628500,-0.6086060317574641,209700,-15.76424049314791,-10.426617395175592,-11.195220153143355,-0.008750539074351589,-28.201265,100,0.9882019,15,418,-60.860603175746405,1020.2123091436806,-102.32719944160614,100.0,-7.052333,4.8685074e-06,-28.59468,0.21577829,-204.57599712574464,-0.1993987262248993,62.25323535395744,-2.9144042,-1.0232719944160613,100,-60.860603175746405,3.5279553,1.3286319567942075,30.083181,0.0019858459709212184,0.004860843997448683,31.39567,0.99879146,-1.8882941,0.0026047679712064564,-0.9993559,0.0,-109.03665,-7.336677,1.0598549,2097,31.830702,100,0.42263865
100000,-7.2985535,0.0019278704,-215.48655939069408,6300,1.8167408,0.075265072286129,31.443508,2.4421639519860037,-2.3381805,0.32304534601280466,100.0,0.0,-0.9996323,-72.10313946542576,3.5370033,0.9482150481797627,-108.410965,1.9695421310025267,0.13998741999967024,-0.5368012,-5.11266018593863,0.18546332,-107.36377,100,-28.436348,0.24585433,-0.013939982582742415,5,0.09641513,73.34584893785822,0.2892008,-0.9216044,-0.02153679,630000,-0.5496056779730688,210200,-16.28367283700141,-8.28300084358137,-10.17329750756873,-0.041893797126439876,-28.42945,100,0.99906176,15,419,-54.96056779730689,1022.6590721355751,-72.10313946542576,100.0,-7.2835145,-0.005845505,-28.395288,0.17456374,-195.9566174968062,-0.4740515947341919,56.64151046203713,-3.0691497,-0.7210313946542575,100,-54.96056779730689,1.7002025,1.34638651893182,30.173306,0.0019853499834425747,0.004782700969371945,31.36048,0.9972131,-1.9116856,0.002821004018187523,-0.99879396,0.0,-106.99054,-7.393557,1.1788127,2102,31.429365,100,0.08490678
100000,-7.181104,-0.011516604,-186.39953285992806,6315,1.9642643,0.07270058244466782,31.731445,2.4292870468925685,-2.256548,0.33170575596159324,100.0,0.0,-0.9982556,-102.26425211454725,5.8970437,0.8944955511719773,-104.42262,1.950772134005092,0.13740968296770006,-2.7535346,-15.355938429789886,0.496167,-104.41251,100,-27.810938,0.22823043,-0.024997732603223535,5,2.0042467,60.55951018666213,0.42057124,-0.49384075,-0.018332172,631500,-0.45602919388574065,210700,-32.64936333575626,-8.435345290200454,-7.594830412941278,-0.016037785866801862,-27.851973,100,0.99711543,15,420,-45.60291938857405,1025.09277046239,-102.26425211454725,100.0,-7.190429,-0.056868184,-28.22436,0.17194116,-177.9969518211744,-0.09367135912179947,40.045689910484185,-2.9236681,-1.0226425211454724,100,-45.60291938857405,2.8718233,0.989793163806568,29.717215,0.0020132180070504546,0.004732114961370826,31.72976,0.9981146,-1.7056428,0.0026541409897617996,-0.9998063,0.0,-105.853,-0.24654514,1.2292498,2107,32.401028,100,1.9515091
100000,-7.30875,0.008414866,-159.1589874845007,6330,1.8940308,0.07210370153188705,32.91304,2.419035858125426,-2.235837,0.32700088003184646,100.0,0.0,-0.9984053,-65.34606409070416,6.2861176,1.0859279211255626,-125.62418,1.9439334730268456,0.1386613270151429,-2.8474987,-7.378521270387538,0.3864631,-125.68614,100,-30.95051,0.1977484,-0.00621677963058268,5,1.4068846,58.01851480003239,0.4002481,-0.5540235,-0.0036336228,633000,-0.8059634528273069,211200,-17.202563731529093,-10.389722188011413,-5.420613240447255,-0.024338982035933786,-30.963015,100,0.99137956,15,421,-80.59634528273068,1027.5160675695515,-65.34606409070416,100.0,-7.4226375,-0.10272747,-31.420952,0.18549761,-187.25139911782082,-0.27865293622016907,70.30033519264246,-2.9536257,-0.6534606409070415,100,-80.59634528273068,2.1146147,0.688318710233875,32.76598,0.001980783010367304,0.004778452042955905,32.941574,0.994383,-1.2337599,0.00268094299826771,-0.9992847,0.0,-127.50433,-0.17647517,1.1802902,2112,33.48222,100,1.3947959
100000,-7.244533,0.0030117023,-198.70974087873455,6345,2.1965117,0.07288660109043121,34.050568,2.440606668998953,-2.2509081,0.3298361739725806,100.0,0.0,-0.9997065,-87.33401223883808,7.4677114,1.1521312514190354,-126.77236,1.9625004039844498,0.13886114303022623,-3.4590588,-12.036716783468702,0.47021022,-125.610405,100,-32.389717,0.23077832,-0.016974992697173362,5,2.7415733,60.83835009478656,0.35812244,-0.61370933,0.02083519,634500,-0.8730615363968973,211700,-26.13242650264227,-10.654382987157351,-9.660082741415675,-0.035658093549445116,-32.38036,100,0.99938375,15,422,-87.3061536396897,1029.9603966584546,-87.33401223883808,100.0,-6.947028,-0.0675366,-32.584045,0.19397154,-177.3018303382932,0.514664888381958,59.18423716000165,-2.9292607,-0.8733401223883807,100,-87.3061536396897,3.2963932,1.2855979626191676,34.465443,0.0019851099932566285,0.004810183017980307,34.02822,0.9994059,-0.922742,0.002613655000459403,-0.9996395,0.0,-125.828545,-0.14718354,1.1163136,2117,34.655354,100,2.7668376
100000,-7.533526,0.0036767253,-197.8282371085681,6360,2.0403652,0.07341974973678589,30.723158,2.430961236997973,-2.3085754,0.33575865399325266,100.0,0.0,-0.9998973,-115.7458980168366,6.6031885,0.9827455040026208,-100.08669,1.9470194739988074,0.14008846000069752,-3.3928037,-7.648342946215659,0.58394176,-100.594154,100,-28.579956,0.22115682,-0.013408621133598978,5,2.4644315,60.45510002553891,0.46497625,-0.47971115,0.010240656,636000,-0.573182010762146,212200,-45.43714515682507,-8.610730825698672,-8.623602864136785,-0.01037273193598925,-28.511955,100,0.998828,15,423,-57.3182010762146,1032.3952355604852,-115.7458980168366,100.0,-7.3490286,-0.052525405,-28.525349,0.17318884,-205.0110553341924,0.10542061924934387,67.09610046274369,-3.0501504,-1.157458980168366,100,-57.3182010762146,2.864556,1.1177556078418114,30.512024,0.0019725639722310007,0.003516008029691875,30.735882,0.99611217,-3.2051892,0.0026060770032927394,-0.998451,0.0,-101.03722,-0.06650508,1.4556631,2122,31.17908,100,2.4647732
100000,-7.417435,-0.0037829909,-156.90731830675762,6375,1.9777466,0.07303263247013092,28.625946,2.424383135919925,-2.2162895,0.32662320794770494,100.0,0.0,-0.9898834,-54.62158089936963,5.8427296,1.1402614650450926,-98.28919,1.948847196996212,0.13974322797730565,-4.059171,-8.866667142747517,0.5816585,-98.15388,100,-25.955996,0.210986,-0.0014672944526436548,5,0.84339875,51.368497669733244,0.4771837,0.13729596,0.009173672,637500,-0.4927599116973365,212700,-19.80995071970082,-10.97170287664258,-5.114744419955523,-0.041259540254577905,-25.9335,100,0.9998528,15,424,-49.27599116973366,1034.8247439014958,-54.62158089936963,100.0,-7.303846,-0.02776971,-26.108343,0.19323581,-165.3630344576638,-0.058231621980667114,46.878147438008334,-2.8921487,-0.5462158089936966,100,-49.27599116973366,2.8941348,0.6467328151833391,27.87664,0.0015980890020728111,0.004782654985319823,28.62587,0.9985123,-1.7439742,0.002788759011309594,-0.9996561,0.0,-99.29163,-0.060541015,1.2340027,2127,28.851837,100,0.84656084
100000,-7.2145643,0.0024885521,-167.88848863579398,6390,2.133072,0.07298000901937485,33.117523,2.4427104990463704,-2.3293858,0.3299757980275899,100.0,0.0,-0.9994066,-78.42356332177508,5.9360137,1.1024663873742084,-126.61014,1.9654859530273825,0.1377190799685195,-3.3415394,-8.43244419414762,0.4064369,-125.85786,100,-31.16913,0.23291357,-0.005026917975400116,5,45.836475,50.324773510326615,0.352654,-0.5000205,-0.011503902,639000,-0.646265934127003,213200,-31.651286846360385,-9.906916664720358,-8.467446639028516,-0.036259024637563836,-31.138962,100,0.9988519,15,425,-64.62659341270032,1037.2709288864862,-78.42356332177508,100.0,-7.141284,-0.040674955,-31.334328,0.19446181,-171.33495998033345,0.3483312129974365,52.99829038727388,-2.88876,-0.7842356332177506,100,-64.62659341270032,2.66792,1.1357279160993436,33.166916,0.001981006993446499,0.004844469018280506,33.158306,0.9987498,-1.0711627,0.002704192011151463,-0.9994463,0.0,-129.11526,-1.5164007,1.1263832,2132,33.908714,100,45.760296
100000,-7.2547398,0.0016852092,-120.50586761513772,6405,2.148077,0.0704820528626442,31.527355,2.4496739019523375,-2.2685187,0.33002319699153304,100.0,0.0,-0.9992784,-39.60640699841619,7.2136717,0.9091711638274966,-96.415115,1.9703083229833283,0.1397679329966195,-3.311008,-6.791262408609295,0.5193614,-96.21632,100,-31.365627,0.1909815,-0.0042982382269810965,5,1.1384058,40.702865935424725,0.40352502,-0.48240635,-0.0006956921,640500,-0.42951381757536666,213700,-11.705779193313825,-9.580745247066664,-4.5350034426769374,-0.012989241909580748,-31.392439,100,0.99608487,15,426,-42.951381757536666,1039.7250193933723,-39.60640699841619,100.0,-7.3120904,-0.020240936,-31.693298,0.17493308,-126.35805950863161,0.3927551209926605,35.17413807663633,-2.9265153,-0.3960640699841618,100,-42.951381757536666,2.8876173,0.5553865923741717,33.44216,0.0020059539820067585,0.0048036540392786264,31.609938,0.9978801,-2.6180358,0.002764840959571302,-0.9990647,0.0,-97.29218,-0.34231347,1.26536,2137,32.048622,100,1.0618693
100000,-7.06108,-0.01150885,-176.02074170450663,6420,1.8043731,0.07068528980016708,31.506617,2.4449575049220584,-2.2393403,0.3277632459648885,100.0,0.0,-0.99965537,-85.22218321453059,4.4614935,1.0765910403745538,-95.84288,1.9610241059563123,0.1388978969771415,-0.43475208,-8.290076894442658,0.36780486,-95.576645,100,-31.186644,0.22851717,-0.010226848909014104,5,0.76010925,58.05240428860978,0.35153487,-0.5210134,-0.012622135,642000,-0.5946044626260538,214200,-25.260144754245577,-8.91771272100926,-9.801471292204159,-0.025373792997782037,-31.240076,100,0.99649835,15,427,-59.46044626260538,1042.174385494378,-85.22218321453059,100.0,-7.2027225,0.03235014,-31.669104,0.19007032,-185.17814505844441,-0.518278181552887,56.49742783555283,-2.7849002,-0.8522218321453058,100,-59.46044626260538,3.170312,1.1039453778086357,32.970997,0.0097469890024513,0.0047857529716566205,31.527481,0.99596685,-0.7657036,0.0027395140496082604,-0.99993974,0.0,-97.255806,-7.3995504,0.93787247,2142,32.000095,100,0.4988119
100000,-7.355276,-0.011377852,-163.6596003121468,6435,1.8824587,0.06773551553487778,31.071644,2.436353057040833,-2.1774116,0.32746428600512445,100.0,0.0,-0.99766904,-80.42560114774332,8.6577835,1.1104550865989404,-96.0125,1.960527587973047,0.13883388001704589,-3.3666792,-8.489945703118899,0.48537344,-95.75778,100,-30.430588,0.20580244,-0.007641986319405795,5,0.12917957,57.56607284357205,0.37347934,-0.3275211,0.011409593,643500,-0.5805640494949813,214700,-24.844098918021896,-11.361114215753616,-7.642699822302317,-0.014463212800213456,-30.489124,100,0.9984334,15,428,-58.056404949498145,1044.6150241434225,-80.42560114774332,100.0,-7.3056,0.053166084,-30.663641,0.19294903,-178.88641965454948,-0.3164120018482208,44.80280902335389,-2.924456,-0.8042560114774333,100,-58.056404949498145,3.1992533,0.9847138196005892,32.28368,0.0020882650278508663,0.004807595978491008,31.088633,0.99881685,-0.9437908,0.0026314420392736793,-0.9996422,0.0,-96.39792,-7.2630196,1.2721833,2147,31.256151,100,0.11494117
100000,-7.256907,0.00015333334,-134.64158534545368,6450,1.9906764,0.06789135932922363,30.687155,2.441982282907702,-2.276133,0.32906272198306397,100.0,0.0,-0.99890566,-67.51444730618712,4.665965,1.0569478313760825,-95.45858,1.9685616189963184,0.1352888029650785,-2.3828452,-13.42571724601023,0.39176524,-95.27597,100,-30.672932,0.19896819,-0.008095164176972465,5,0.25692648,46.68967516628475,0.3884478,-0.6993768,0.018880833,645000,-0.6407693833138935,215200,-15.209523270650843,-11.372304140304504,-8.02281539685972,-0.038152169653745426,-30.668413,100,0.999335,15,429,-64.07693833138936,1047.0616383453598,-67.51444730618712,100.0,-7.2292266,-0.037242185,-31.008991,0.1836941,-163.9431664105702,-0.025078507140278816,57.03954830126513,-2.848936,-0.6751444730618712,100,-64.07693833138936,2.714167,0.9542746203438724,32.622772,0.0019979829667136073,0.004373065021354705,30.694717,0.9969957,-1.0250506,0.0026980909751728177,-0.998689,0.0,-95.36148,-7.257999,1.0776964,2152,30.88231,100,0.2880504
100000,-7.441478,-0.0006586763,-59.269896631488955,6465,2.1522624,0.06826909631490707,28.53467,2.433930049999617,-2.2953806,0.31640392198460177,100.0,0.0,-0.9984488,-40.7718116477944,6.790099,1.1596438491908048,-94.984924,1.9694837050046772,0.14005540701327845,-3.9868495,-7.083625025339481,0.48844436,-95.00215,100,-26.77602,0.22609228,-0.007841726372046989,5,0.06486091,18.806769156153024,0.4276359,-0.37066507,-0.010825715,646500,-0.6635299772041728,215700,-16.593538816060683,-9.984978714907095,-9.417079715437827,-0.03726272285630913,-26.788496,100,0.9966398,15,430,-66.35299772041729,1049.5000179423369,-40.7718116477944,100.0,-7.40113,-0.0012555757,-26.869156,0.18644117,-203.93817353245223,0.4087400436401367,66.7902488656448,-2.8012857,-0.40771811647794404,100,-66.35299772041729,2.4829736,0.9704686868000836,28.891155,0.0017624159809201956,0.003491654002573341,28.568762,0.99796325,-1.7267404,0.0027329460135661066,-0.9991437,0.0,-95.40836,-7.46977,1.0726559,2157,28.647644,100,0.052716404
100000,-7.008414,0.008616974,-184.09753342454468,6480,2.0306253,0.0721522644162178,32.406143,2.414072103856597,-2.3311594,0.3240850549773313,100.0,0.0,-0.996204,-63.30287782711607,4.6839223,1.4117579031834517,-95.758965,1.9407475019688718,0.14124267594888806,-3.0750232,-17.130388133292037,0.43076077,-95.02415,100,-30.305466,0.21799387,-0.005492460182675101,5,1.0500145,63.044482596447224,0.3500753,-0.79457915,0.017390681,648000,-1.00836855486212,216200,-17.990876868230593,-11.637353726565532,-10.228610604437621,-0.03610162569450251,-30.289246,100,0.9993607,15,431,-100.83685548621199,1051.91901522415,-63.30287782711607,100.0,-7.087565,-0.019798778,-30.528963,0.22178692,-193.30402163014858,0.0805167555809021,63.9227897393884,-2.737978,-0.6330287782711604,100,-100.83685548621199,2.17292,1.2236276039726046,32.22971,0.0016449249815195799,0.0037906949874013662,32.381813,0.9993745,-1.8103802,0.0025612509925849736,-0.999063,0.0,-95.67466,-0.048494827,1.1435535,2162,32.650707,100,1.032576
100000,-6.9778066,0.007632261,-86.58547018906732,6495,1.9906671,0.07265029847621918,28.875364,2.440235916990787,-2.3077095,0.3269674039911479,100.0,0.0,-0.8500747,-41.27388509166293,8.126445,1.150667041086295,-93.73338,1.9671025190036744,0.13750862196320668,-2.9622922,-8.463746206957264,0.44234964,-93.472084,100,-27.07282,0.19408172,-0.0038815027136654408,5,71.05959,28.174490759218223,0.39802712,-0.5054365,0.018754287,649500,-0.5124769696670521,216700,-14.108605020641113,-10.941306440678103,-9.285467702223196,-0.015159705123650757,-27.079828,100,0.9993413,15,432,-51.24769696670521,1054.3637070510886,-41.27388509166293,100.0,-7.098703,0.05554039,-26.198143,0.19800039,-164.27267460211465,-0.024471068754792213,44.199366077754455,-2.8685582,-0.4127388509166293,100,-51.24769696670521,2.9383376,0.8407906705352428,29.053686,0.0019869470270350575,0.003557018004357815,28.871967,0.9991581,-1.2234517,0.003113407001364976,-0.999302,0.0,-95.1489,-1.0933343,1.220717,2167,28.983213,100,71.31915
100000,-7.2230616,0.00924209,-131.0712870185524,6510,1.9389071,0.0734773650765419,30.26274,2.4357192770112306,-2.2588816,0.33185154397506267,100.0,0.0,-0.99939245,-71.67924799186184,6.292573,0.9526102459260599,-95.356964,1.9570381329976954,0.137293812003918,-2.2980998,-10.554265641522091,0.41708028,-95.135895,100,-30.768827,0.24035817,-0.01244931024091761,5,0.73789346,38.9963837976167,0.404084,-0.7302375,-0.005103851,651000,-0.9160743748501102,217200,-20.15845316775533,-8.219016575748746,-9.180489008501509,-0.023680359021269432,-30.833189,100,0.9984799,15,433,-91.60743748501105,1056.8033643790986,-71.67924799186184,100.0,-7.2045493,0.019294262,-30.872734,0.17906687,-190.62647178223997,-0.15949250757694244,63.65146103091305,-2.7477307,-0.7167924799186183,100,-91.60743748501105,3.1386168,0.9872709952049218,32.68162,0.001980384986381978,0.004785294004250318,30.238594,0.9977256,-0.71480227,0.0027701090439222753,-0.98971117,0.0,-95.81847,-0.32590008,1.1473655,2172,30.519487,100,0.7702018
100000,-7.165015,0.008156774,-190.83870033597833,6525,1.9427933,0.07461912930011749,30.368578,2.4527431641472504,-2.1682882,0.32761830498930067,100.0,0.0,-0.999876,-129.2688787075303,6.085814,1.0159143286370131,-95.274765,1.9786716060480103,0.13693237403640524,-2.9524496,-17.130955078067718,0.58481425,-94.81426,100,-31.584509,0.24799447,-0.005626357307967455,5,1.5481834,60.935629495362484,0.4533451,-0.53468907,-0.033665705,652500,-0.5628332450542886,217700,-41.38703111005891,-10.110027416529661,-9.14953178878581,-0.0073286166194079716,-31.592949,100,0.99829787,15,434,-56.28332450542886,1059.2611269652261,-129.2688787075303,100.0,-7.085131,0.088144414,-31.707989,0.18200922,-174.49906861993054,-0.14846909046173096,49.78303488431827,-2.7233377,-1.2926887870753028,100,-56.28332450542886,3.10518,1.3194472034505664,33.451935,0.0019884600187651813,0.004873361031059176,30.332407,0.99845046,-1.8027323,0.002659058023709804,-0.99960464,0.0,-96.06613,-0.038158588,1.2454821,2177,30.87574,100,1.5986354
100000,-7.0848837,0.006120938,-181.74391609086302,6540,2.0615442,0.07549412548542023,33.929916,2.42747778899502,-2.2798762,0.3295695240376517,100.0,0.0,-0.9989603,-117.9846671018272,6.0080466,1.0346937079421679,-96.44156,1.953155462979339,0.13540200499119237,-2.778455,-4.478389524330225,0.5125356,-96.30425,100,-30.824852,0.21339796,-0.02240731590391823,5,0.043290008,66.07892527054463,0.39585468,-0.49389848,-0.0070852535,654000,-0.48278544963463144,218200,-20.626978311443164,-10.546198608672574,-7.40182287914498,-0.011712056901394765,-30.797861,100,0.9969098,15,435,-48.27854496346314,1061.693129797175,-117.9846671018272,100.0,-7.1451087,0.0022396434,-30.80449,0.18645859,-206.5979152781824,0.1590079665184021,58.73868723599072,-2.6854138,-1.179846671018272,100,-48.27854496346314,2.8362894,0.9229910608742362,32.836365,0.001966506999451667,0.0047680819989182055,33.97532,0.9984218,-0.9043995,0.0026162079884670675,-0.9973838,0.0,-96.21268,-7.092542,1.1177238,2182,33.83679,100,0.1579968
100000,-7.1516466,0.0011508064,-130.02678933658916,6555,2.0363264,0.07451187819242477,28.994299,2.442223984049633,-2.2976637,0.3292390549904667,100.0,0.0,-0.99838644,-78.7150132652743,7.168821,0.9105366799987992,-95.81068,1.9619118950213306,0.14148067502537742,-3.736895,-5.34029862175325,0.46559832,-95.72422,100,-30.804218,0.24622063,-0.005156859907481886,5,0.2171192,37.986457715193254,0.3942084,-0.41675445,0.008909167,655500,-0.7351614603454124,218700,-27.444850911832788,-9.827358244509307,-9.185258235223914,-0.03845143879566386,-30.771893,100,0.9991874,15,436,-73.51614603454124,1064.1397835102398,-78.7150132652743,100.0,-7.0296674,0.03450141,-31.01122,0.16775276,-160.97694151731486,0.09433374553918839,52.66911097104969,-2.8155534,-0.7871501326527435,100,-73.51614603454124,3.1644318,1.079273193355505,32.74212,0.0019911170238628983,0.004840296984184533,29.001194,0.9982342,-3.0378544,0.0027609450044110417,-0.99970645,0.0,-96.98189,-6.9932866,1.2610695,2187,29.126188,100,0.18875341
100000,-6.9566507,0.0025433337,-220.03455203863479,6570,2.1204026,0.07593214511871338,31.626276,2.4108880310086533,-2.354505,0.33268319303169847,100.0,0.0,-0.9992714,-98.81991719243322,5.7766447,0.964107516992203,-97.958374,1.9262256210204214,0.14245350798591971,-1.8845925,-9.816794284391483,0.4114028,-97.11056,100,-28.396095,0.20889942,-0.0031790995215826997,5,23.797382,85.11818620656878,0.40074706,-0.65495646,-0.009232217,657000,-0.7107327876973449,219200,-13.229285128943031,-9.509076052415026,-9.4154548425303,-0.029314555095626724,-28.349192,100,0.9945347,15,437,-71.0732787697345,1066.5551881392603,-98.81991719243322,100.0,-6.922591,0.028234158,-27.93601,0.17064556,-183.8892821293465,0.31040507555007935,55.38588714639441,-3.005653,-0.988199171924332,100,-71.0732787697345,2.566368,1.2856514647888808,30.42261,0.0020055369823239744,0.0048092170036397874,31.589645,0.9967497,-2.7302542,0.002710954984650016,-0.9990814,0.0,-97.37213,-0.9002183,1.2523311,2192,31.654264,100,23.768473
100000,-6.9896617,0.014817836,-54.01981671363543,6585,1.8037654,0.07584941387176514,28.44307,2.423128209018614,-2.294625,0.3282024280051701,100.0,0.0,-0.99970126,-36.1283087211826,3.9827323,0.9633003855624968,-98.173874,1.943368559004739,0.1414053849875927,-2.3701792,-3.55346800555731,0.31318408,-98.641235,100,-26.380037,0.23058209,-0.0028408831412913486,5,0.082523435,13.519004752956713,0.337904,-0.7576748,0.023124538,658500,-0.5843002024372645,219700,-14.548798840198597,-8.62428637315066,-9.139446641825813,-0.012798351510204914,-26.349966,100,0.9988556,15,438,-58.43002024372645,1068.9827275462449,-36.1283087211826,100.0,-7.0290303,-0.036557607,-26.552456,0.17397209,-183.42588796262874,-0.5060648918151855,52.48739833406285,-2.8837316,-0.361283087211826,100,-58.43002024372645,2.6521115,1.0840268212139876,28.167519,0.001997535990085453,0.0053203770075924695,28.503954,0.9971751,-2.553104,0.0028339240234345198,-0.9972914,0.0,-98.50294,-6.9197598,1.1411948,2197,28.601305,100,0.08393856
