replay_buffer/size,time/training (s),trainer/Q1 Predictions Max,trainer/Q Targets Max,evaluation/Rewards Min,evaluation/Rewards Max,exploration/Returns Max,trainer/Q Targets Mean,evaluation/Returns Mean,trainer/QF2 Loss,evaluation/path length Mean,trainer/Policy mu Min,evaluation/Average Returns,exploration/num steps total,evaluation/num paths total,evaluation/path length Min,exploration/Actions Std,exploration/Returns Mean,trainer/Log Pis Max,time/data storing (s),trainer/Policy mu Std,exploration/num paths total,trainer/Policy log std Mean,trainer/Q2 Predictions Min,trainer/Log Pis Mean,trainer/Policy log std Max,trainer/Policy log std Std,evaluation/Actions Max,evaluation/Returns Max,exploration/Rewards Std,trainer/Q Targets Min,time/total (s),evaluation/Actions Std,exploration/Returns Std,evaluation/Returns Min,trainer/Policy log std Min,exploration/Actions Mean,exploration/path length Max,exploration/path length Min,trainer/Log Pis Min,time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),trainer/Q2 Predictions Std,exploration/Actions Max,trainer/Log Pis Std,trainer/Policy mu Mean,trainer/Alpha,evaluation/Rewards Mean,exploration/path length Mean,trainer/Q1 Predictions Std,trainer/Alpha Loss,trainer/Q1 Predictions Min,exploration/Actions Min,evaluation/Rewards Std,Epoch,evaluation/Returns Std,trainer/Q2 Predictions Mean,evaluation/Num Paths,exploration/Rewards Max,trainer/Q Targets Std,exploration/Num Paths,trainer/Policy Loss,exploration/Rewards Mean,time/logging (s),evaluation/num steps total,trainer/Q1 Predictions Mean,evaluation/Actions Mean,evaluation/path length Std,exploration/path length Std,trainer/Policy mu Max,exploration/Rewards Min,evaluation/Actions Min,exploration/Returns Min,evaluation/path length Max,time/saving (s),trainer/Q2 Predictions Max,exploration/Average Returns,trainer/QF1 Loss
100000,1.9808943910175003,-7.6440206,-0.23347016,-9.406775544930353,-0.023626655287057017,-18.429395211188055,-41.08541,-91.32640258928326,11.591613,100.0,-2.4890237,-91.32640258928326,190200,5700,100,0.2002541,-105.07307335575369,6.1426907,0.0027555269771255553,0.6157625,1902,-2.108075,-148.0687,1.8127415,-0.5247729,0.4729472,0.9997512,-15.527518407771279,1.2322897243106619,-149.24284,932.392468803504,0.18386668,108.50697597789289,-213.50992404678053,-2.8180838,0.009355788,100,100,-4.0372376,2.4596404059557244,0.33261728996876627,0.13668728905031458,44.548847,0.99999607,1.3912697,0.043917626,0.06567610800266266,-0.9132640258928328,100.0,44.50355,-0.509846568107605,-148.10721,-0.997244,1.0559937288462562,379,68.89683461054597,-41.228413,15,-0.018750371707983007,45.23921,5,42.86588,-1.0507307335575367,0.004738536954391748,570000,-41.216965,0.010590865,0.0,0.0,3.273225,-8.42368835758218,-0.9984077,-312.50425173187966,100,0.0019473719876259565,-7.6837444,-105.07307335575369,11.671633
100000,1.958040064026136,-7.5165114,-0.19718401,-9.714650881489968,-0.027012771090279244,-14.769621849086144,-46.694195,-82.14086375183962,79.83649,100.0,-2.958959,-82.14086375183962,190700,5715,100,0.1866007,-60.94823351516253,5.434307,0.002808750024996698,0.56004506,1907,-2.2045584,-159.60814,2.1616738,-0.41508862,0.46326786,0.99745935,-14.235193468651445,0.71641105987518,-162.16064,934.825340040552,0.18280637,52.04730413505609,-223.2215490692506,-2.8544292,0.017674385,100,100,-2.805479,2.428286685026251,0.32556146394927055,0.13637026899959892,46.801434,0.9997091,1.2264006,-0.14024197,0.06365285813808441,-0.8214086375183961,100.0,46.756454,0.44531458616256714,-158.40968,-0.8503738,1.0282769562676426,380,67.63525276697528,-47.685463,15,-0.009021593064936766,47.599125,5,49.600346,-0.6094823351516253,0.0035365960211493075,571500,-47.680496,0.00030951438,0.0,0.0,1.736761,-6.493009903200508,-0.99759287,-148.02999320401318,100,0.001969542005099356,-7.5609202,-60.94823351516253,80.65059
100000,1.991024557966739,-7.702548,-7.7382584,-9.817304689869049,-0.01359318712552432,-30.553921732368813,-55.67266,-104.6907044730299,0.34612006,100.0,-3.0103257,-104.6907044730299,191200,5730,100,0.24905893,-115.53733817703414,5.3008265,0.002801244962029159,0.5997676,1912,-2.0848477,-158.7499,2.073705,-0.29372132,0.44660985,0.99859625,-14.2617134519794,1.2965613394611066,-161.42029,937.2945822435431,0.18342859,76.64924111546229,-227.20665961388423,-2.9660263,0.00870783,100,100,-1.9444795,2.4647768810391426,0.32531010801903903,0.1389408130198717,46.925602,0.99938995,1.1081977,-0.10521099,0.06825375556945801,-1.0469070447302993,100.0,46.90566,0.1978742629289627,-158.36029,-0.9992442,1.2582939077262172,381,74.02283139878267,-55.448715,15,-0.026817353809731995,47.068634,5,57.308643,-1.1553733817703415,0.004769031016621739,573000,-55.45023,0.010551661,0.0,0.0,2.5514789,-8.751413874737494,-0.998547,-235.13436876879328,100,0.001931126054842025,-7.675504,-115.53733817703414,0.34192827
100000,1.9802133819903247,-7.469198,-0.34097147,-10.561773607359454,-0.039464674416510984,-26.317691244423813,-43.82143,-115.83033399275688,133.49142,100.0,-3.263171,-115.83033399275688,191700,5745,100,0.2103395,-93.89020760275392,6.4828744,0.0026137559907510877,0.4536254,1917,-2.2936609,-145.9237,1.8963187,-0.7106049,0.34550193,0.99931014,-10.638066083736268,0.959836698476783,-147.05818,939.758754880575,0.1966855,68.0333758948199,-279.14989440771757,-2.8973515,0.0076205735,100,100,-2.0868013,2.4596646529389545,0.3326837060158141,0.13869546697242185,48.173008,0.99444836,1.3041086,-0.05731005,0.06387391686439514,-1.1583033399275688,100.0,48.077293,-0.28521785140037537,-146.07574,-0.9950522,1.2595744476778965,382,77.74674600033583,-44.914547,15,-0.015929264864761265,48.20404,5,46.643543,-0.938902076027539,0.0035431169671937823,574500,-44.8854,0.0011635196,0.0,0.0,2.2586794,-7.8075232949961135,-0.9953083,-210.83116708831096,100,0.0019152250024490058,-7.50637,-93.89020760275392,132.07771
100000,1.9938285229727626,-7.449742,-7.4189057,-9.376459920889662,-0.019124403504816177,-21.00542784260876,-49.35657,-75.42967864171884,0.23086484,100.0,-3.4261143,-75.42967864171884,192200,5760,100,0.19243386,-59.54760102123787,6.468208,0.0027016399544663727,0.68486345,1922,-2.1712196,-149.14124,2.1919432,-0.19361836,0.43190098,0.99839133,-7.73166764775753,0.92725738307275,-150.17268,942.2624825694948,0.19415446,58.69695840530563,-197.1153151890176,-2.8296635,0.0058329096,100,100,-1.858324,2.499145847861655,0.3518237649695948,0.1359431779710576,46.232704,0.99197197,1.1874375,-0.15115601,0.06954282522201538,-0.7542967864171886,100.0,46.280212,0.5117202997207642,-149.2611,-0.99933434,1.1649965925447974,383,64.05288624719205,-49.307846,15,-0.020479790764953012,46.335037,5,51.3463,-0.5954760102123786,0.004779004026204348,576000,-49.344242,0.0064688562,0.0,0.0,2.5795262,-7.406358424649112,-0.9987217,-175.22840494492274,100,0.010069737967569381,-7.487279,-59.54760102123787,0.18558083
100000,1.997257996990811,-7.25087,-0.66406757,-9.608352405456404,-0.04134680557912374,-23.928761758813632,-44.22383,-116.3527205677571,10.046757,100.0,-2.4144194,-116.3527205677571,192700,5775,100,0.19917177,-94.04328965919152,6.541365,0.002768751000985503,0.5087172,1927,-2.1521795,-145.6799,2.0275266,-0.659112,0.37599877,0.9993037,-5.578103714407465,1.1477125071528043,-148.34311,944.736854171264,0.17841177,94.9449026177835,-288.16342085196897,-2.7612202,0.011998134,100,100,-2.5077462,2.4698852979345247,0.32631797197973356,0.1367577689816244,45.839222,0.9926193,1.0296034,-0.029614834,0.06978843361139297,-1.163527205677571,100.0,45.859406,0.07328233122825623,-146.5174,-0.9756516,1.3217804449456223,384,109.19631733265938,-43.88506,15,-0.0039030275853511767,46.67399,5,45.681168,-0.9404328965919152,0.0048612289829179645,577500,-43.89277,-0.017961357,0.0,0.0,2.3598022,-6.222050483600805,-0.99849844,-278.0465897827989,100,0.0019215799984522164,-7.258692,-94.04328965919152,10.012446
100000,2.0056961349910125,-7.306164,-0.4604399,-11.252238244656617,-0.019263768585905755,-17.320168106420258,-42.93745,-85.6704838821004,2.3430486,100.0,-3.9346027,-85.6704838821004,193200,5790,100,0.21172008,-93.86151341963593,6.984564,0.002781283052172512,0.5976729,1932,-2.2469547,-142.97993,1.978986,-0.47228944,0.41646045,0.99929684,-9.677725140623972,1.260498302361354,-145.33122,947.2140993943322,0.17490458,97.45954112883439,-305.380048443616,-2.9560673,0.0026642452,100,100,-2.3236237,2.4733032420044765,0.321138858969789,0.1368829649873078,42.903027,0.99948406,1.3226782,-0.0859686,0.06768664717674255,-0.8567048388210041,100.0,42.973957,-0.0565890409052372,-143.35098,-0.9990338,1.159704763427362,385,84.09210025764186,-42.233185,15,-0.01115934169277794,43.593334,5,44.06592,-0.9386151341963591,0.004795568995177746,579000,-42.307735,0.010694921,0.0,0.0,3.7560654,-8.69058436058959,-0.99827605,-283.36029150109306,100,0.002008431009016931,-7.351481,-93.86151341963593,2.1599734
100000,1.9838806629995815,-7.402827,-2.3361819,-10.555984819513215,-0.018080777978016896,-32.19110543867973,-42.26187,-107.80217059579208,124.35735,100.0,-2.7590754,-107.80217059579208,193700,5805,100,0.23436618,-115.74076050203871,7.5226216,0.0028149019926786423,0.6983747,1937,-2.1781068,-157.10202,2.0798454,-0.12697423,0.5257478,0.999098,-6.937099063221027,1.290074570995397,-155.78503,949.6787716143881,0.18598838,103.7365322281686,-291.485727535138,-2.948171,0.0014981093,100,100,-3.6889334,2.4600347549421713,0.32852707599522546,0.13812433200655505,43.720036,0.9966271,1.4142781,-0.098971024,0.06845035403966904,-1.078021705957921,100.0,43.68379,0.21411293745040894,-155.06377,-0.99885976,1.2187683257284703,386,73.97439105255994,-42.9744,15,-0.00965510631659725,43.702053,5,44.76684,-1.157407605020387,0.004772419983055443,580500,-42.933075,0.012495381,0.0,0.0,3.540968,-7.254290704899231,-0.9977391,-294.50682746840613,100,0.0019153619650751352,-7.4018984,-115.74076050203871,124.51703
100000,1.9730822870042175,-7.331954,-7.294663,-11.519675133281051,-0.004251305215875258,-32.13166751304035,-43.50797,-79.77122328987485,0.543072,100.0,-2.5037446,-79.77122328987485,194200,5820,100,0.23010305,-142.0389097400526,5.9211197,0.002765778044704348,0.52909786,1942,-2.20333,-149.35849,2.082961,-0.6299844,0.41847235,0.99892807,-10.947728143727806,1.277111153022636,-150.52893,952.1355100073852,0.1792706,94.34182509712046,-199.11625993596934,-2.80042,0.011126329,100,100,-2.3428338,2.452263899089303,0.32849084003828466,0.14158522099023685,45.57545,0.99880326,1.0718371,-0.105571054,0.06900902837514877,-0.7977122328987486,100.0,45.536533,0.2218078076839447,-149.77371,-0.99824333,1.0461515202463074,387,65.57128959328774,-43.56354,15,-0.013607663193747784,45.625202,5,45.3446,-1.420389097400526,0.0043931559775955975,582000,-43.533535,0.015702227,0.0,0.0,2.8524528,-10.319271412995809,-0.9969432,-274.05767041265636,100,0.0019466170342639089,-7.384054,-142.0389097400526,0.25520328
100000,1.9846676680026576,-7.2393537,-7.326446,-9.77101681057488,-0.005393074376810577,-16.720953885868532,-34.409184,-120.87886900295344,0.07078482,100.0,-2.6547973,-120.87886900295344,194700,5835,100,0.21104911,-26.731442469332034,4.7987175,0.002832753991242498,0.5094228,1947,-2.2094107,-144.32579,1.9457288,-0.18278906,0.3882765,0.9965076,-11.99680863103278,0.6333940180525928,-143.9546,954.5952658884344,0.17744407,8.064802338264764,-275.3739044486941,-2.8270612,-0.0026469184,100,100,-1.893393,2.4551333540002815,0.3228622919996269,0.13832524901954457,38.97979,0.9988836,1.0895522,-0.04432598,0.07174979150295258,-1.2087886900295344,100.0,38.9482,-0.14298197627067566,-144.21588,-0.99888456,1.1502231338210525,388,82.70711291118057,-34.405266,15,-0.005901794193968982,38.91494,5,36.23529,-0.2673144246933203,0.0045286730164662,583500,-34.35487,-0.0060577886,0.0,0.0,3.3017101,-7.1082315135723695,-0.99880093,-38.28333369008605,100,0.0019167179707437754,-7.181844,-26.731442469332034,0.08721014
100000,1.9725307099870406,-7.4063225,-0.27755016,-11.245210352369359,-0.0605186677998205,-21.1207141240153,-41.706024,-97.97265574721632,2.6148357,100.0,-2.5034401,-97.97265574721632,195200,5850,100,0.19669631,-101.14642304989039,5.82619,0.002763772034086287,0.49650607,1952,-2.2046509,-148.71739,1.9827446,-0.40671152,0.3972077,0.9996308,-9.19320566990803,1.043528573104369,-149.33505,957.0518395624822,0.16739114,86.73758183785779,-268.7785560147325,-2.8032818,-0.009343078,100,100,-2.46593,2.4522292580804788,0.32979734102264047,0.1404099790379405,45.738716,0.99667734,1.0792836,0.07015695,0.07135763764381409,-0.979726557472163,100.0,45.749302,-0.04555283859372139,-149.00633,-0.9987224,1.0943264037564255,389,77.30754884344358,-41.607555,15,-0.0317640901239713,46.20334,5,43.35181,-1.0114642304989037,0.004785002034623176,585000,-41.626602,0.0042087142,0.0,0.0,2.6024735,-6.205713568944375,-0.9947057,-266.5434216480946,100,0.0019424539641477168,-7.437905,-101.14642304989039,2.689646
100000,1.9885714029660448,-7.09936,-1.5552344,-10.691015852297173,-0.03591520618165108,-35.35081149680502,-36.881687,-80.78309034038256,68.26411,100.0,-2.5867298,-80.78309034038256,195700,5865,100,0.19144084,-82.13120571010174,6.8660755,0.0028119070339016616,0.5876808,1957,-2.1675518,-141.87102,2.1301425,-0.3835723,0.44917104,0.9993832,-8.046129978716971,0.9719203993411285,-144.11182,959.5155049245222,0.18768147,43.49315088479354,-279.1594095535041,-2.7969506,0.019398201,100,100,-2.3432982,2.4598606530344114,0.3254539240151644,0.13629906298592687,37.288525,0.99935144,1.2207518,-0.043989535,0.06969241052865982,-0.8078309034038254,100.0,37.237408,0.3466513454914093,-141.86842,-0.9766539,1.2281697978224488,390,84.8856784627818,-37.213272,15,-0.024851854826305954,37.70277,5,39.21245,-0.8213120571010174,0.004780976043548435,586500,-37.19088,-0.005221751,0.0,0.0,3.5056322,-10.779178267104717,-0.9961225,-153.6646655257279,100,0.0019433799898251891,-6.998334,-82.13120571010174,67.599815
100000,1.9687862480059266,-7.312254,-0.24971806,-10.155265406189034,-0.03841584771724335,-16.640899082028202,-50.5723,-102.90584456075096,10.485222,100.0,-2.7092102,-102.90584456075096,196200,5880,100,0.2122645,-97.43831175899518,4.652362,0.0028130830032750964,0.549624,1962,-2.1776204,-153.12425,2.1740077,-0.4054938,0.47719613,0.9993345,-8.159312104125219,1.1060754061764424,-153.36365,961.971056382521,0.17543851,85.15627769257281,-271.52444873164535,-2.851827,0.0106973415,100,100,-1.7409841,2.4510285520809703,0.33367596101015806,0.1390556920086965,46.363644,0.99811345,1.0348125,-0.113906555,0.07022280246019363,-1.0290584456075096,100.0,46.373466,0.4621778130531311,-152.59761,-0.99962485,1.230646420879049,391,90.7880569195048,-50.65152,15,-0.015847306950421008,46.806973,5,52.627716,-0.9743831175899517,0.004754431021865457,588000,-50.685493,0.014710838,0.0,0.0,2.2582202,-7.227313029584631,-0.9927254,-208.96270391371314,100,0.0019431370310485363,-7.3737216,-97.43831175899518,10.575817
100000,1.9797642130288295,-7.154167,-2.0055056,-10.625555844350213,-0.020155933669267437,-31.34181924760053,-47.331997,-126.0690259174043,147.63768,100.0,-2.6917155,-126.0690259174043,196700,5895,100,0.26099816,-79.48422260495498,5.500249,0.002545893017668277,0.5346176,1967,-2.1720943,-143.52678,1.9407448,-0.43141088,0.43207568,0.9993054,-16.89025738804377,1.4480845264045354,-144.25116,964.4280403365265,0.20428772,43.65828409764581,-289.1262078136066,-2.8366656,0.005891941,100,100,-2.6268234,2.4523884870577604,0.32725393801229075,0.13612603297224268,42.904514,0.9999642,1.1605023,-0.08126263,0.06974726170301437,-1.2606902591740432,100.0,42.952423,-0.15778762102127075,-143.7563,-0.9974446,1.409850782832211,392,94.49288793624869,-48.72876,15,-0.015175148261321174,43.066147,5,50.482533,-0.7948422260495499,0.004723572987131774,589500,-48.739044,-0.006573808,0.0,0.0,2.256449,-11.349311281114131,-0.9986165,-159.59576511285545,100,0.0019748370395973325,-7.1524825,-79.48422260495498,147.5071
100000,1.9905620709760115,-7.155024,-0.2832204,-8.26230828767767,-0.008144640751219416,-27.430065897404187,-52.465176,-113.31637375955127,121.20081,100.0,-2.85506,-113.31637375955127,197200,5910,100,0.21851721,-68.2179621405396,4.2170105,0.0025741709978319705,0.51743,1972,-2.17695,-147.25253,1.9713782,-0.61857426,0.41654018,0.9991494,-15.969537186420592,1.185255375358708,-149.0188,966.8944294825778,0.1734554,57.815522943577704,-267.7850770319927,-2.9002886,-0.018659122,100,100,-2.170147,2.4619188599754125,0.3242396239656955,0.13786816998617724,47.877464,0.9987807,1.004457,-0.06258489,0.07021224498748779,-1.1331637375955128,100.0,47.860485,-0.07602689415216446,-146.4476,-0.99923754,1.1821096650435374,393,89.98850347428377,-53.104614,15,-0.011390148852156454,48.467255,5,54.848827,-0.682179621405396,0.00472808803897351,591000,-53.07981,0.011106931,0.0,0.0,3.0061142,-8.982671745081912,-0.9970411,-181.65104589266414,100,0.001946736010722816,-7.2071786,-68.2179621405396,120.78504
